name,team_name,weight,height_inches,birth_date,birth_place,teams,player_id,total_games,games_started,minutes_played,fg3,fg2,fg,fg3a,fg2a,fg3p,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts
Corsley Edwards,Retired,275.0,81.0,1979-03-05,"Baltimore, Maryland",[],1184,10.0,0.0,110.0,0.0,6.6,3.3,0.0,10.1,0.0,0.323,2.3,3.9,0.583,3.9,4.3,8.2,1.0,1.0,1.3,0.7,8.8
Doug Edwards,Retired,220.0,79.0,1971-01-21,"Miami, Florida",[1],1185,28.333333333333332,0.0,279.3333333333333,0.0,7.733333333333334,3.866666666666667,0.26666666666666666,10.033333333333333,0.0,0.39666666666666667,2.966666666666667,4.466666666666667,0.6816666666666666,2.6666666666666665,4.066666666666667,6.766666666666666,2.5333333333333337,0.7333333333333334,1.2,2.566666666666667,10.799999999999999
Franklin Edwards,Retired,170.0,73.0,1959-02-02,"New York, New York","[23, 13, 26]",1186,42.285714285714285,5.142857142857143,633.7142857142857,0.0,11.228571428571428,5.614285714285714,0.42857142857142855,12.4,0.015857142857142858,0.44671428571428573,2.6571428571428575,3.4285714285714284,0.7628571428571428,0.6571428571428571,1.957142857142857,2.6,6.671428571428572,1.9428571428571428,0.18571428571428572,3.442857142857143,13.900000000000002
James Edwards,Retired,225.0,84.0,1955-11-22,"Seattle, Washington","[12, 24, 9, 14, 6, 13, 5, 25]",1187,59.0,32.1764705882353,1376.764705882353,0.0,13.870588235294116,6.935294117647059,0.017647058823529415,14.299999999999999,0.029411764705882353,0.4834117647058824,4.1000000000000005,5.835294117647059,0.6972352941176471,2.076470588235294,4.823529411764706,6.876470588235294,1.947058823529412,0.47058823529411764,0.9352941176470588,2.4588235294117644,17.96470588235294
Jay Edwards,Retired,185.0,76.0,1969-01-03,"Muncie, Indiana",[],1188,4.0,0.0,26.0,0.0,8.4,4.2,2.8,6.9,0.0,0.6,1.4,4.2,0.333,1.4,1.4,2.8,5.5,1.4,0.0,1.4,9.7
John Edwards,Retired,275.0,84.0,1981-07-31,"Warren, Ohio","[1, 12]",1189,32.5,2.5,217.5,0.0,6.6,3.3,0.0,7.8,0.0,0.4255,1.4,2.45,0.6134999999999999,2.1500000000000004,3.2,5.35,0.7,0.6000000000000001,1.4,1.8,8.0
Kevin Edwards,Retired,190.0,75.0,1965-10-30,"Cleveland Heights, Ohio","[16, 3, 22]",1190,54.90909090909091,27.454545454545453,1393.8181818181818,1.690909090909091,10.309090909090909,5.718181818181818,1.6,12.30909090909091,0.32172727272727275,0.41445454545454546,2.6999999999999997,3.2636363636363637,0.8237272727272728,1.1454545454545455,2.627272727272727,3.7636363636363637,3.5181818181818176,1.8454545454545455,0.4090909090909091,2.6545454545454543,14.70909090909091
Shane Edwards,Retired,220.0,79.0,1987-05-31,"Los Angeles, California",[],1191,2.0,0.0,12.0,0.0,6.0,3.0,0.0,9.0,0.0,0.333,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0
Vince Edwards,Retired,225.0,80.0,1996-04-05,"Middletown, Ohio",[],1192,2.0,0.0,16.0,6.8999999999999995,0.0,2.3,9.0,0.0,0.25,0.0,0.0,0.0,0.0,2.3,2.3,4.5,0.0,0.0,0.0,0.0,6.8
Craig Ehlo,Retired,180.0,78.0,1961-08-11,"Lubbock, Texas","[6, 1, 11]",1196,62.357142857142854,22.928571428571427,1505.0714285714287,2.5928571428571434,8.785714285714286,5.271428571428571,2.4499999999999997,9.421428571428573,0.2975,0.47000000000000003,1.8357142857142856,2.6142857142857143,0.7022142857142857,1.8285714285714287,3.664285714285714,5.5,4.128571428571428,1.7285714285714284,0.4214285714285714,2.2714285714285714,13.221428571428572
Howard Eisley,Retired,177.0,74.0,1972-12-04,"Detroit, Michigan","[29, 20, 7, 18, 24, 8, 27, 13]",1198,65.5,13.916666666666666,1334.4166666666667,3.05,6.05,4.041666666666667,3.108333333333333,7.0249999999999995,0.32175,0.42608333333333337,1.9666666666666666,2.433333333333333,0.8225833333333333,0.5,2.466666666666667,2.983333333333333,6.216666666666666,1.2,0.19999999999999998,2.783333333333333,11.091666666666667
Obinna Ekezie,Retired,270.0,81.0,1975-08-22,"Port Harcourt, Nigeria","[1, 13, 30, 7]",1199,35.75,8.0,379.0,0.0,7.65,3.825,0.0,9.375,0.0,0.40750000000000003,4.8,6.875,0.711,3.425,5.625,9.075,0.8,0.775,0.75,2.2750000000000004,12.450000000000001
Khalid El-Amin,Retired,200.0,70.0,1979-04-25,"Minneapolis, Minnesota",[],1200,50.0,14.0,936.0,3.3000000000000003,6.6,4.4,3.2,8.7,0.333,0.383,2.2,2.8,0.778,0.8,2.3,3.1,5.6,1.8,0.1,2.1,12.1
Mario Elie,Retired,210.0,77.0,1963-11-26,"New York, New York","[11, 27, 10, 25, 24, 23]",1202,66.54545454545455,35.90909090909091,1695.8181818181818,3.081818181818181,6.254545454545454,4.154545454545455,2.8272727272727276,5.909090909090909,0.36154545454545456,0.5278181818181819,2.8636363636363638,3.372727272727273,0.8492727272727273,1.1090909090909091,2.9545454545454546,4.054545454545455,3.5090909090909093,1.2909090909090908,0.2727272727272727,1.8181818181818181,12.2
Henry Ellenson,No Information,240.0,82.0,1997-01-13,"Rice Lake, Wisconsin","[9, 20]",1204,20.25,0.5,187.25,5.324999999999999,6.1499999999999995,4.825,7.5249999999999995,7.925000000000001,0.2665,0.38775000000000004,1.5750000000000002,2.175,0.5305,2.15,8.5,10.65,2.125,0.425,0.125,1.7,12.975000000000001
Wayne Ellington,New York Knicks,200.0,76.0,1987-11-29,"Wynnewood, Pennsylvania","[18, 16, 14, 7, 15, 6, 9, 20]",1205,61.18181818181818,15.090909090909092,1286.2727272727273,7.445454545454545,4.890909090909091,4.927272727272728,6.609090909090909,5.509090909090909,0.377,0.4537272727272727,1.1727272727272728,1.3818181818181818,0.8463636363636364,0.5454545454545454,3.1454545454545455,3.7181818181818183,1.9,0.9818181818181819,0.14545454545454548,1.1636363636363638,13.52727272727273
Bob Elliott,Retired,225.0,81.0,1955-08-18,"Ann Arbor, Michigan",[],1206,63.5,31.0,1021.0,0.0,10.8,5.4,0.15000000000000002,11.3,0.375,0.47850000000000004,4.25,6.55,0.6415,3.05,5.1,8.149999999999999,3.05,1.15,0.55,3.8000000000000003,15.15
Sean Elliott,Retired,205.0,80.0,1968-02-02,"Tucson, Arizona","[27, 9]",1207,61.833333333333336,59.333333333333336,2041.8333333333333,2.775,8.733333333333333,5.308333333333334,2.5166666666666666,9.3,0.3349166666666667,0.4646666666666666,3.0583333333333336,3.8833333333333333,0.7863333333333333,1.0999999999999999,3.6,4.7,2.75,0.8416666666666667,0.4166666666666667,1.925,14.625
Bo Ellis,Retired,197.0,81.0,1954-08-08,"Chicago, Illinois",[],1208,48.0,23.0,502.0,0.0,8.8,4.4,0.2,9.5,0.0,0.459,2.9,3.8,0.755,3.7,4.7,8.3,2.2,0.7,1.7,1.7,11.6
Dale Ellis,Retired,205.0,79.0,1960-08-06,"Marietta, Georgia","[8, 7, 27, 17]",1210,71.11764705882354,34.64705882352941,2045.764705882353,5.3999999999999995,10.976470588235296,7.2823529411764705,4.470588235294118,10.958823529411765,0.4006470588235294,0.49835294117647055,2.523529411764706,3.235294117647059,0.7712352941176471,1.6529411764705884,2.8529411764705883,4.517647058823529,1.7,1.011764705882353,0.1823529411764706,1.7823529411764707,18.876470588235293
Harold Ellis,Retired,200.0,77.0,1970-10-07,"Atlanta, Georgia","[13, 8]",1211,48.333333333333336,8.666666666666666,641.0,0.1,11.733333333333334,5.8999999999999995,0.43333333333333335,10.699999999999998,0.025666666666666667,0.5473333333333333,4.033333333333333,6.266666666666667,0.6453333333333333,3.1999999999999997,2.1666666666666665,5.333333333333333,1.7666666666666666,2.8333333333333335,0.39999999999999997,2.1333333333333333,15.833333333333334
LaPhonso Ellis,Retired,240.0,80.0,1970-05-05,"East St. Louis, Illinois","[8, 16, 18, 1]",1213,56.72727272727273,32.63636363636363,1601.4545454545455,1.3636363636363635,10.472727272727273,5.681818181818182,1.5909090909090908,11.554545454545455,0.22818181818181815,0.4563636363636363,2.772727272727273,3.7363636363636363,0.7436363636363637,2.6999999999999997,5.554545454545455,8.245454545454546,1.8727272727272728,0.8090909090909091,1.0999999999999999,2.090909090909091,14.636363636363637
LeRon Ellis,Retired,225.0,81.0,1969-04-28,"Los Angeles, California","[13, 16]",1214,30.333333333333332,0.6666666666666666,285.6666666666667,0.0,8.666666666666666,4.333333333333333,0.0,12.6,0.0,0.35033333333333333,2.3333333333333335,4.366666666666666,0.5453333333333333,3.4333333333333336,3.966666666666667,7.433333333333334,1.1666666666666667,1.3333333333333333,1.9666666666666668,2.1333333333333333,11.0
Monta Ellis,Retired,185.0,75.0,1985-10-26,"Jackson, Mississippi","[10, 7, 12, 17]",1216,69.41666666666667,59.416666666666664,2417.5833333333335,2.625,12.166666666666666,6.983333333333333,2.8166666666666664,12.725,0.3075,0.4779166666666667,3.1666666666666665,4.108333333333333,0.7696666666666667,0.6416666666666667,3.016666666666667,3.641666666666667,4.641666666666667,1.7083333333333333,0.35000000000000003,2.75,18.05
Pervis Ellison,Retired,210.0,81.0,1967-04-03,"Savannah, Georgia","[2, 26]",1217,43.09090909090909,22.272727272727273,1053.909090909091,0.0,8.672727272727274,4.336363636363637,0.045454545454545456,8.981818181818182,0.030272727272727274,0.4706363636363636,2.1999999999999997,3.1545454545454548,0.6990909090909091,3.2454545454545456,6.1909090909090905,9.436363636363636,2.063636363636364,0.9363636363636364,2.1727272727272724,2.3545454545454545,10.918181818181818
Len Elmore,Retired,220.0,81.0,1952-03-28,"New York, New York","[3, 17, 20]",1218,70.0,27.6,1149.4,0.0,7.4399999999999995,3.72,0.0,8.959999999999999,0.0,0.41100000000000003,1.92,2.68,0.7114,2.82,5.5200000000000005,8.34,1.92,1.5,1.56,2.34,9.34
Francisco Elson,Retired,235.0,84.0,1976-02-28,"Rotterdam, Netherlands","[8, 27, 17, 29, 23]",1219,52.44444444444444,16.555555555555557,800.7777777777778,0.0,6.7333333333333325,3.388888888888889,0.044444444444444446,7.611111111111111,0.08700000000000001,0.4475555555555556,1.1888888888888889,1.8111111111111111,0.6068888888888888,2.3111111111111113,5.144444444444444,7.433333333333334,1.4222222222222223,1.1888888888888889,1.2333333333333334,1.7,7.955555555555555
Melvin Ely,Retired,260.0,82.0,1978-05-02,"Harvey, Illinois","[4, 13, 8, 27]",1221,41.666666666666664,6.111111111111111,667.2222222222222,0.0,8.511111111111111,4.2555555555555555,0.022222222222222223,9.3,0.0,0.4605555555555555,2.1333333333333333,3.388888888888889,0.5566666666666666,2.3111111111111113,4.211111111111111,6.533333333333333,1.3888888888888888,0.4666666666666667,1.1666666666666667,2.011111111111111,10.622222222222222
Joel Embiid,Philadelphia 76ers,250.0,84.0,1994-03-16,"Yaounde, Cameroon",[23],1222,49.5,49.5,1520.25,4.199999999999999,15.8,9.325,4.35,15.25,0.32875,0.516,8.1,10.225,0.7925,2.85,10.350000000000001,13.2,3.575,0.95,2.3,4.3,28.15
Andre Emmett,Retired,230.0,77.0,1982-08-27,"Dallas, Texas","[15, 3]",1224,7.0,0.0,36.5,0.0,5.800000000000001,2.9000000000000004,0.4,6.25,0.0,0.5,3.95,6.4,0.6125,0.8,2.9000000000000004,3.7,0.4,0.8,0.4,1.4500000000000002,9.7
Chris Engler,Retired,245.0,83.0,1959-03-01,"Stillwater, Minnesota","[10, 3, 25, 17, 5]",1226,39.0,0.4,281.0,0.0,7.160000000000001,3.5799999999999996,0.0,8.72,0.0,0.41240000000000004,1.8199999999999998,2.82,0.6228,3.8600000000000003,6.640000000000001,10.459999999999999,1.02,0.8400000000000001,1.34,2.08,9.02
Wayne Englestad,Retired,245.0,80.0,1966-12-06,"Rosemead, California",[],1227,11.0,0.0,50.0,0.0,15.8,7.9,0.0,20.9,0.0,0.379,4.3,7.2,0.6,3.6,7.9,11.5,5.0,0.7,0.0,2.2,20.2
A.J. English,Retired,175.0,75.0,1967-07-11,"Wilmington, Delaware",[],1228,75.5,9.0,1554.0,0.30000000000000004,14.0,7.1,0.75,15.55,0.1365,0.4505,3.0,3.8499999999999996,0.774,1.6,2.0,3.6500000000000004,3.75,0.6499999999999999,0.30000000000000004,2.3499999999999996,17.3
Alex English,Retired,190.0,79.0,1954-01-05,"Columbia, South Carolina","[8, 17, 12, 7]",1229,80.83333333333333,69.25,2763.9166666666665,0.0,20.51666666666667,10.283333333333333,0.10000000000000002,20.316666666666666,0.21333333333333335,0.5034166666666667,4.158333333333333,4.9750000000000005,0.84025,2.5083333333333333,3.25,5.7749999999999995,4.175,1.0,0.7166666666666667,2.6666666666666665,24.758333333333336
Jo Jo English,Retired,195.0,76.0,1970-02-04,"Frankfurt, Germany",[],1231,16.666666666666668,0.0,192.33333333333334,1.6,7.333333333333333,4.2,2.8000000000000003,8.466666666666667,0.24033333333333332,0.434,1.2333333333333332,2.6,0.41500000000000004,1.1333333333333333,2.766666666666666,3.9333333333333336,2.1666666666666665,2.066666666666667,1.1666666666666667,3.1333333333333333,10.133333333333333
Kim English,Retired,200.0,78.0,1988-09-24,"Baltimore, Maryland",[],1232,41.0,0.0,407.0,3.5999999999999996,5.0,3.7,4.4,5.5,0.28,0.452,1.9,2.6,0.724,0.7,2.6,3.3,2.3,1.4,0.3,1.7,10.5
James Ennis,Orlando Magic,210.0,78.0,1990-07-01,"Ventura, California","[15, 23, 16, 11, 9, 22]",1235,54.833333333333336,14.166666666666666,1086.8333333333333,4.749999999999999,5.333333333333333,4.266666666666667,4.3,5.066666666666666,0.3635,0.5296666666666666,2.283333333333333,2.9166666666666665,0.7808333333333333,1.9000000000000001,3.8166666666666664,5.683333333333334,1.6833333333333333,1.1833333333333333,0.5499999999999999,1.4333333333333333,12.433333333333332
Tyler Ennis,Retired,194.0,75.0,1994-08-24,"Brampton, Canada","[14, 17, 11, 24]",1236,46.5,5.25,584.0,3.1499999999999995,7.75,4.925,3.3,8.55,0.312,0.45225,1.075,1.375,0.762,0.725,3.025,3.75,5.6,1.525,0.275,2.75,11.925
Semih Erden,Retired,240.0,84.0,1986-07-28,"Istanbul, Turkey","[2, 6]",1238,34.5,8.5,464.0,0.0,8.0,4.0,0.0,7.35,0.0,0.543,2.3499999999999996,4.0,0.581,2.2,5.25,7.449999999999999,1.1,1.0,1.0,1.9,10.3
Julius Erving,Retired,210.0,79.0,1950-02-22,"Roosevelt, New York",[23],1241,75.25,65.0,2563.25,0.26249999999999996,17.975,9.075,0.3375,17.5125,0.259125,0.512,4.8,6.2,0.776625,2.6125,4.0625,6.6875,3.9625,1.875,1.7125,3.1,23.037499999999998
Evan Eschmeyer,Retired,255.0,83.0,1975-05-30,"New Knoxville, Ohio","[3, 7]",1242,38.25,16.25,534.5,0.0,5.3,2.65,0.0,5.85,0.0,0.444,1.6,2.7,0.62825,3.625,6.375,9.95,1.4500000000000002,1.4500000000000002,1.65,1.725,6.9
Vincenzo Esposito,Retired,198.0,75.0,1969-03-01,"Caserta, Italy",[],1244,30.0,0.0,282.0,5.1,5.8,4.6,7.1,5.6,0.232,0.523,4.0,5.0,0.795,0.5,1.5,2.0,2.9,0.9,0.0,5.0,14.8
Drew Eubanks,San Antonio Spurs,245.0,81.0,1997-02-01,"Starkville, Mississippi",[27],1245,15.5,0.0,77.5,0.0,13.399999999999999,6.699999999999999,0.0,10.600000000000001,0.0,0.622,3.05,3.3499999999999996,0.923,3.5,9.15,12.7,1.9500000000000002,0.3,1.25,3.4,16.4
Brian Evans,Retired,220.0,80.0,1973-09-13,"Rockford, Illinois","[22, 3, 18]",1248,34.0,0.3333333333333333,365.6666666666667,4.6,5.599999999999999,4.366666666666667,3.866666666666667,8.433333333333332,0.38033333333333336,0.3313333333333333,0.9666666666666667,1.0999999999999999,0.6023333333333333,1.3666666666666665,3.6666666666666665,5.033333333333334,3.4,1.0,0.7999999999999999,1.0666666666666667,11.166666666666666
Earl Evans,Retired,202.0,80.0,1955-11-11,"Port Arthur, Texas",[],1249,36.0,18.0,381.0,2.0999999999999996,10.6,6.0,1.7,11.5,0.389,0.459,2.3,4.0,0.571,2.5,4.6,7.1,3.5,1.3,0.1,3.4,14.8
Jacob Evans,Minnesota Timberwolves,210.0,76.0,1997-06-18,"Jacksonville, North Carolina","[10, 18]",1250,29.0,1.0,309.5,2.7,5.3,3.55,2.95,7.449999999999999,0.3045,0.35250000000000004,1.1,1.35,0.431,0.9500000000000001,3.0999999999999996,4.0,3.4,0.95,0.75,2.05,9.1
Jawun Evans,Retired,185.0,72.0,1996-07-26,"Greenville, South Carolina","[13, 24, 21]",1251,28.0,2.0,421.5,1.0499999999999998,5.1,2.9,2.1,7.6499999999999995,0.139,0.3225,0.9,1.15,0.388,0.5,4.8,5.25,5.05,1.7,0.15,2.65,7.0
Jeremy Evans,Retired,200.0,81.0,1987-10-24,"Crossett, Arkansas","[29, 7, 1]",1252,35.714285714285715,1.2857142857142858,375.14285714285717,0.3857142857142857,9.885714285714284,5.042857142857143,0.5142857142857142,7.385714285714286,0.09285714285714286,0.6768571428571428,1.957142857142857,2.8857142857142857,0.5801428571428572,3.757142857142857,4.742857142857143,8.457142857142857,1.3285714285714287,1.042857142857143,1.6857142857142857,1.957142857142857,12.200000000000001
Maurice Evans,Retired,220.0,77.0,1978-11-08,"Wichita, Kansas","[1, 14, 9, 22, 26, 30, 18]",1253,62.44444444444444,13.666666666666666,1213.111111111111,3.833333333333333,7.444444444444445,5.0,3.755555555555555,7.51111111111111,0.3208888888888889,0.4904444444444444,1.5666666666666667,2.033333333333333,0.782888888888889,1.8333333333333333,2.4222222222222225,4.288888888888889,1.5444444444444445,0.9333333333333333,0.24444444444444446,0.9888888888888889,12.822222222222223
Mike Evans,Retired,170.0,73.0,1955-04-19,"Goldsboro, North Carolina","[8, 17, 27, 6]",1254,65.66666666666667,9.88888888888889,1095.3333333333333,2.233333333333333,11.533333333333335,6.5,2.488888888888889,11.933333333333334,0.23155555555555557,0.4792222222222222,2.1555555555555554,2.7333333333333334,0.785,0.6555555555555556,2.3111111111111113,2.933333333333333,5.544444444444444,1.5666666666666667,0.18888888888888888,3.066666666666667,15.866666666666665
Reggie Evans,Retired,245.0,80.0,1980-05-18,"Pensacola, Florida","[23, 8, 26, 28, 13]",1255,62.23076923076923,28.615384615384617,1197.8461538461538,0.0,5.199999999999999,2.5999999999999996,0.015384615384615385,5.592307692307693,0.07692307692307693,0.46484615384615385,2.5461538461538464,4.823076923076924,0.5296923076923077,4.561538461538461,8.707692307692309,13.261538461538462,1.0615384615384615,1.3076923076923077,0.29230769230769227,2.1153846153846154,7.769230769230769
Tyreke Evans,Retired,220.0,78.0,1989-09-19,"Chester, Pennsylvania","[26, 12, 15]",1256,59.4,42.6,1824.2,3.5100000000000007,11.440000000000001,6.9,3.44,12.4,0.311,0.46180000000000004,3.55,4.67,0.7588,0.95,4.5200000000000005,5.49,5.7,1.47,0.44000000000000006,2.93,18.51
Daniel Ewing,Retired,185.0,75.0,1983-03-26,"Milton, Florida",[],1257,63.5,4.0,841.5,2.25,5.4,3.45,2.55,6.25,0.3,0.43,1.55,2.0,0.7805,0.7,2.75,3.45,3.8499999999999996,1.5,0.2,2.3,9.2
Patrick Ewing,Retired,240.0,84.0,1962-08-05,"Kingston, Jamaica","[20, 22]",1258,69.58823529411765,66.0,2387.8823529411766,0.03529411764705882,16.564705882352943,8.299999999999999,0.10588235294117647,16.594117647058823,0.08805882352941176,0.49747058823529416,4.711764705882352,6.411764705882353,0.7331764705882353,2.4352941176470586,7.864705882352941,10.299999999999999,1.8588235294117648,0.9941176470588237,2.5,3.123529411764706,21.34705882352941
Patrick Ewing,Retired,235.0,80.0,1984-05-20,"Boston, Massachusetts",[],1259,7.0,0.0,19.0,0.0,0.0,0.0,3.8,5.7,0.0,0.0,5.7,7.6,0.75,1.9,1.9,3.8,3.8,0.0,1.9,1.9,5.7
Dante Exum,Cleveland Cavaliers,190.0,77.0,1995-07-13,"Melbourne, Australia","[29, 6]",1260,47.2,13.8,874.8,3.3599999999999994,7.159999999999999,4.68,3.7600000000000002,7.12,0.29660000000000003,0.491,2.3600000000000003,3.02,0.7478,0.74,3.0599999999999996,3.8,4.619999999999999,0.9,0.38,2.5799999999999996,12.86
Christian Eyenga,Retired,210.0,77.0,1989-06-22,"Kinshasa, Democratic Republic of the Congo","[6, 14]",1261,25.5,9.0,524.5,2.0999999999999996,5.8,3.5,2.3,8.0,0.30400000000000005,0.3575,1.0499999999999998,1.95,0.5715,1.2,3.55,4.800000000000001,1.55,1.2000000000000002,1.4500000000000002,1.4500000000000002,8.75
Festus Ezeli,Retired,255.0,83.0,1989-10-21,"Benin City, Nigeria",[],1262,56.666666666666664,20.333333333333332,798.0,0.0,9.066666666666668,4.533333333333334,0.0,8.666666666666666,0.0,0.511,2.733333333333333,4.8,0.5630000000000001,4.366666666666666,6.7,11.066666666666668,0.9333333333333332,0.6666666666666666,2.5666666666666664,2.033333333333333,11.833333333333334
Tacko Fall,Boston Celtics,311.0,89.0,1995-12-10,"Dakar, Senegal",[2],1266,6.0,0.0,24.0,0.0,27.0,13.5,0.0,18.0,0.0,0.75,1.5,4.5,0.333,0.0,16.5,16.5,0.0,0.0,3.0,4.5,28.5
Kenneth Faried,Retired,220.0,80.0,1989-11-19,"Newark, New Jersey","[8, 11]",1268,59.75,48.125,1466.0,0.15000000000000002,13.274999999999999,6.6875,0.2,11.9875,0.11812500000000001,0.5555,3.2,4.8625,0.659625,4.675,7.375,12.025,1.3875,1.05,1.1875,1.85,16.6625
Jordan Farmar,Retired,180.0,74.0,1986-11-30,"Los Angeles, California","[14, 3, 13, 15, 26]",1270,50.4,4.0,984.0,7.020000000000001,5.66,5.17,6.029999999999999,6.45,0.3809,0.4154,1.25,1.6300000000000001,0.7025,0.61,2.77,3.38,5.65,1.52,0.19,2.6,13.9
Desmon Farmer,Retired,220.0,77.0,1981-10-07,"Flint, Michigan",[27],1271,5.5,0.0,43.0,6.449999999999999,4.1,4.15,8.5,4.6000000000000005,0.25,0.4645,1.2000000000000002,1.2000000000000002,1.0,0.0,2.55,2.55,5.7,0.55,0.0,1.9000000000000001,11.649999999999999
Jim Farmer,Retired,190.0,76.0,1964-09-23,"Dothan, Alabama","[29, 7, 8, 23]",1272,27.2,0.2,290.8,1.1400000000000001,11.040000000000001,5.9,1.9600000000000002,12.34,0.1926,0.4492,2.7,3.6399999999999997,0.6115999999999999,1.56,2.58,4.14,3.28,0.8,0.1,3.78,14.86
Tony Farmer,Retired,244.0,81.0,1970-01-03,"Los Angeles, California",[10],1274,50.5,5.5,684.0,0.9000000000000001,6.800000000000001,3.7,1.6,8.7,0.202,0.3925,6.35,8.15,0.7805,3.45,4.35,7.85,1.6500000000000001,2.05,0.7,2.2,14.15
Vítor Luiz Faverani,Retired,260.0,83.0,1988-05-05,"Porto Alegre, Brazil",[],1276,37.0,8.0,488.0,2.7,7.6,4.7,3.0,7.9,0.3,0.486,1.8,2.7,0.649,3.1,6.3,9.4,1.2,1.0,2.0,3.0,12.1
Derrick Favors,New Orleans Pelicans,265.0,81.0,1991-07-15,"Atlanta, Georgia","[29, 3]",1277,66.8,47.0,1712.6,0.18,12.78,6.459999999999999,0.35,11.82,0.11069999999999999,0.5429999999999999,2.79,4.25,0.6524,3.6399999999999997,6.95,10.58,1.65,1.06,1.7600000000000002,2.0,15.780000000000001
Nick Fazekas,Retired,235.0,83.0,1985-06-17,"Denver, Colorado","[13, 7]",1278,26.0,0.0,269.0,0.0,12.4,6.2,0.3,10.7,0.0,0.575,2.0,2.9,0.682,4.6,7.4,11.9,1.5,1.1,1.5,1.7,14.3
Jamie Feick,Retired,255.0,81.0,1974-07-03,"Lexington, Ohio","[3, 17, 27]",1282,40.2,7.0,863.2,0.36,5.32,2.7800000000000002,0.36,6.4799999999999995,0.333,0.4168,1.6600000000000001,2.94,0.5838,4.0200000000000005,7.959999999999999,12.0,1.22,1.3199999999999998,0.86,1.5,7.42
Dave Feitl,Retired,235.0,83.0,1962-06-08,"Butler, Pennsylvania","[11, 10, 3]",1285,55.0,11.6,600.2,0.0,11.6,5.8,0.1,13.580000000000002,0.0,0.42800000000000005,3.12,4.08,0.774,3.1,6.9,10.040000000000001,1.3800000000000001,0.52,0.6399999999999999,2.92,14.76
